index,datetime,date,year,month,day,hour,minute,time_of_day,"day_of_week
(0=Mon)",day_name,is_weekend,week_of_year,"timestep
(global)","step_in_day
(0-95)","day_number
(0-based)",sin_time,cos_time,sin_dow,cos_dow,"sensor_temp
(°C)","sensor_humi
(%)","ext_temp
(°C)","ext_humi
(%)","ext_dew
(°C)","ext_rain
(mm)","ext_sunshine
(s)","ext_wind
(km/h)",is_day
698,2026-02-22 06:15,2026-02-22,2026,2,22,6,15,06:15,6,Sunday,1,8,697,25,7,0.9978589232386035,-0.06540312923014314,-0.9749279121818236,-0.2225209339563146,25.0733,44.1767,11.9,92,10.6,0.1,0.0,16.9,0
699,2026-02-22 06:30,2026-02-22,2026,2,22,6,30,06:30,6,Sunday,1,8,698,26,7,0.9914448613738104,-0.1305261922200516,-0.9749279121818236,-0.2225209339563146,25.1167,44.2667,11.9,93,10.9,0.1,0.0,16.2,0
700,2026-02-22 06:45,2026-02-22,2026,2,22,6,45,06:45,6,Sunday,1,8,699,27,7,0.9807852804032304,-0.1950903220161282,-0.9749279121818236,-0.2225209339563146,25.1533,44.28,11.9,93,10.9,0.1,0.0,15.1,0
701,2026-02-22 07:00,2026-02-22,2026,2,22,7,0,07:00,6,Sunday,1,8,700,28,7,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,25.1133,44.31,12.0,93,10.9,0.1,0.0,14.8,0
702,2026-02-22 07:15,2026-02-22,2026,2,22,7,15,07:15,6,Sunday,1,8,701,29,7,0.9469301294951057,-0.3214394653031616,-0.9749279121818236,-0.2225209339563146,25.0867,44.21,12.0,93,11.0,0.1,0.0,14.8,1
703,2026-02-22 07:30,2026-02-22,2026,2,22,7,30,07:30,6,Sunday,1,8,702,30,7,0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,25.0567,44.15,12.1,92,10.8,0.1,0.0,15.1,1
704,2026-02-22 07:45,2026-02-22,2026,2,22,7,45,07:45,6,Sunday,1,8,703,31,7,0.8968727415326884,-0.44228869021900113,-0.9749279121818236,-0.2225209339563146,25.03,44.1267,12.1,91,10.7,0.1,0.0,15.5,1
705,2026-02-22 08:00,2026-02-22,2026,2,22,8,0,08:00,6,Sunday,1,8,704,32,7,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,25.0967,44.1367,12.1,91,10.7,0.1,0.0,15.8,1
706,2026-02-22 08:15,2026-02-22,2026,2,22,8,15,08:15,6,Sunday,1,8,705,33,7,0.8314696123025451,-0.5555702330196023,-0.9749279121818236,-0.2225209339563146,25.11,44.1567,12.2,91,10.8,0.2,0.0,16.2,1
707,2026-02-22 08:30,2026-02-22,2026,2,22,8,30,08:30,6,Sunday,1,8,706,34,7,0.7933533402912352,-0.6087614290087207,-0.9749279121818236,-0.2225209339563146,25.1233,44.1567,12.2,92,10.9,0.2,0.0,16.9,1
708,2026-02-22 08:45,2026-02-22,2026,2,22,8,45,08:45,6,Sunday,1,8,707,35,7,0.7518398074789774,-0.6593458151000688,-0.9749279121818236,-0.2225209339563146,25.0633,44.3633,12.2,92,10.9,0.2,0.0,17.3,1
709,2026-02-22 09:00,2026-02-22,2026,2,22,9,0,09:00,6,Sunday,1,8,708,36,7,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,25.0767,44.53,12.2,92,11.0,0.2,0.0,17.3,1
710,2026-02-22 09:15,2026-02-22,2026,2,22,9,15,09:15,6,Sunday,1,8,709,37,7,0.659345815100069,-0.7518398074789773,-0.9749279121818236,-0.2225209339563146,25.07,44.69,12.3,92,11.0,0.1,0.0,16.9,1
711,2026-02-22 09:30,2026-02-22,2026,2,22,9,30,09:30,6,Sunday,1,8,710,38,7,0.6087614290087209,-0.793353340291235,-0.9749279121818236,-0.2225209339563146,25.12,44.7667,12.3,91,10.9,0.1,0.0,16.2,1
712,2026-02-22 09:45,2026-02-22,2026,2,22,9,45,09:45,6,Sunday,1,8,711,39,7,0.5555702330196025,-0.831469612302545,-0.9749279121818236,-0.2225209339563146,25.21,44.6967,12.3,91,10.9,0.1,0.0,15.8,1
713,2026-02-22 10:00,2026-02-22,2026,2,22,10,0,10:00,6,Sunday,1,8,712,40,7,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,25.2267,44.7567,12.4,90,10.8,0.1,359.0,15.5,1
714,2026-02-22 10:15,2026-02-22,2026,2,22,10,15,10:15,6,Sunday,1,8,713,41,7,0.4422886902190017,-0.8968727415326881,-0.9749279121818236,-0.2225209339563146,25.22,44.9367,12.5,90,10.9,0.0,900.0,15.8,1
715,2026-02-22 10:30,2026-02-22,2026,2,22,10,30,10:30,6,Sunday,1,8,714,42,7,0.3826834323650899,-0.9238795325112867,-0.9749279121818236,-0.2225209339563146,25.25,45.22,12.6,89,10.8,0.0,900.0,16.2,1
716,2026-02-22 10:45,2026-02-22,2026,2,22,10,45,10:45,6,Sunday,1,8,715,43,7,0.32143946530316175,-0.9469301294951056,-0.9749279121818236,-0.2225209339563146,25.2133,45.2333,12.7,89,10.9,0.0,900.0,16.9,1
717,2026-02-22 11:00,2026-02-22,2026,2,22,11,0,11:00,6,Sunday,1,8,716,44,7,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,25.2333,44.9167,12.8,88,10.9,0.0,900.0,17.6,1
718,2026-02-22 11:15,2026-02-22,2026,2,22,11,15,11:15,6,Sunday,1,8,717,45,7,0.19509032201612816,-0.9807852804032304,-0.9749279121818236,-0.2225209339563146,25.31,44.7733,12.9,86,10.6,0.0,367.48,18.0,1
719,2026-02-22 11:30,2026-02-22,2026,2,22,11,30,11:30,6,Sunday,1,8,718,46,7,0.130526192220052,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,25.4167,45.75,13.0,84,10.4,0.0,0.0,18.7,1
720,2026-02-22 11:45,2026-02-22,2026,2,22,11,45,11:45,6,Sunday,1,8,719,47,7,0.06540312923014312,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,25.4933,46.1367,13.1,81,9.9,0.0,0.0,19.1,1
721,2026-02-22 12:00,2026-02-22,2026,2,22,12,0,12:00,6,Sunday,1,8,720,48,7,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,25.5133,45.69,13.2,79,9.6,0.0,0.0,19.1,1
722,2026-02-22 12:15,2026-02-22,2026,2,22,12,15,12:15,6,Sunday,1,8,721,49,7,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,25.5333,45.0733,13.2,78,9.5,0.0,0.0,18.7,1
723,2026-02-22 12:30,2026-02-22,2026,2,22,12,30,12:30,6,Sunday,1,8,722,50,7,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,25.5533,44.59,13.3,77,9.4,0.0,0.0,18.4,1
724,2026-02-22 12:45,2026-02-22,2026,2,22,12,45,12:45,6,Sunday,1,8,723,51,7,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,25.61,44.4167,13.3,76,9.2,0.0,0.0,17.6,1
725,2026-02-22 13:00,2026-02-22,2026,2,22,13,0,13:00,6,Sunday,1,8,724,52,7,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,25.56,44.21,13.4,75,9.1,0.0,0.0,17.3,1
726,2026-02-22 13:15,2026-02-22,2026,2,22,13,15,13:15,6,Sunday,1,8,725,53,7,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,25.5167,43.84,13.4,74,8.9,0.0,0.0,16.9,1
727,2026-02-22 13:30,2026-02-22,2026,2,22,13,30,13:30,6,Sunday,1,8,726,54,7,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,25.4867,43.46,13.5,74,9.0,0.0,134.73,16.2,1
728,2026-02-22 13:45,2026-02-22,2026,2,22,13,45,13:45,6,Sunday,1,8,727,55,7,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,25.5433,43.2333,13.6,73,8.9,0.0,478.96,15.8,1
729,2026-02-22 14:00,2026-02-22,2026,2,22,14,0,14:00,6,Sunday,1,8,728,56,7,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.6333,44.4367,13.6,72,8.7,0.0,900.0,15.8,1
730,2026-02-22 14:15,2026-02-22,2026,2,22,14,15,14:15,6,Sunday,1,8,729,57,7,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,25.7067,45.8133,13.7,70,8.4,0.0,900.0,16.2,1
731,2026-02-22 14:30,2026-02-22,2026,2,22,14,30,14:30,6,Sunday,1,8,730,58,7,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,25.76,46.0367,13.8,68,8.0,0.0,900.0,16.9,1
732,2026-02-22 14:45,2026-02-22,2026,2,22,14,45,14:45,6,Sunday,1,8,731,59,7,-0.6593458151000688,-0.7518398074789775,-0.9749279121818236,-0.2225209339563146,25.7533,45.68,13.9,66,7.7,0.0,900.0,17.6,1
733,2026-02-22 15:00,2026-02-22,2026,2,22,15,0,15:00,6,Sunday,1,8,732,60,7,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,25.7867,45.0267,14.0,64,7.3,0.0,900.0,18.0,1
734,2026-02-22 15:15,2026-02-22,2026,2,22,15,15,15:15,6,Sunday,1,8,733,61,7,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,25.7433,44.2467,14.0,63,7.1,0.0,900.0,18.0,1
735,2026-02-22 15:30,2026-02-22,2026,2,22,15,30,15:30,6,Sunday,1,8,734,62,7,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,25.7633,43.6367,14.0,62,6.8,0.0,900.0,17.6,1
736,2026-02-22 15:45,2026-02-22,2026,2,22,15,45,15:45,6,Sunday,1,8,735,63,7,-0.8314696123025452,-0.5555702330196022,-0.9749279121818236,-0.2225209339563146,25.7867,43.3367,13.9,62,6.8,0.0,900.0,17.3,1
737,2026-02-22 16:00,2026-02-22,2026,2,22,16,0,16:00,6,Sunday,1,8,736,64,7,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,25.7233,43.31,13.9,62,6.7,0.0,900.0,16.9,1
738,2026-02-22 16:15,2026-02-22,2026,2,22,16,15,16:15,6,Sunday,1,8,737,65,7,-0.8968727415326883,-0.44228869021900136,-0.9749279121818236,-0.2225209339563146,25.9233,44.99,13.8,62,6.6,0.0,900.0,16.9,1
739,2026-02-22 16:30,2026-02-22,2026,2,22,16,30,16:30,6,Sunday,1,8,738,66,7,-0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,25.9833,47.5633,13.6,62,6.5,0.0,0.0,16.9,1
740,2026-02-22 16:45,2026-02-22,2026,2,22,16,45,16:45,6,Sunday,1,8,739,67,7,-0.9469301294951056,-0.3214394653031618,-0.9749279121818236,-0.2225209339563146,25.8867,47.1367,13.5,63,6.6,0.0,0.0,16.9,1
741,2026-02-22 17:00,2026-02-22,2026,2,22,17,0,17:00,6,Sunday,1,8,740,68,7,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,25.7567,46.37,13.3,63,6.4,0.0,0.0,16.6,1
742,2026-02-22 17:15,2026-02-22,2026,2,22,17,15,17:15,6,Sunday,1,8,741,69,7,-0.9807852804032303,-0.19509032201612866,-0.9749279121818236,-0.2225209339563146,25.5533,43.5767,13.2,63,6.3,0.0,0.0,15.8,1
743,2026-02-22 17:30,2026-02-22,2026,2,22,17,30,17:30,6,Sunday,1,8,742,70,7,-0.9914448613738104,-0.13052619222005163,-0.9749279121818236,-0.2225209339563146,25.5933,39.8467,13.0,64,6.4,0.0,0.0,15.1,0
744,2026-02-22 17:45,2026-02-22,2026,2,22,17,45,17:45,6,Sunday,1,8,743,71,7,-0.9978589232386035,-0.06540312923014273,-0.9749279121818236,-0.2225209339563146,25.64,37.9633,12.9,65,6.5,0.0,0.0,14.4,0
745,2026-02-22 18:00,2026-02-22,2026,2,22,18,0,18:00,6,Sunday,1,8,744,72,7,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,25.6367,37.5967,12.8,66,6.6,0.0,0.0,14.0,0
746,2026-02-22 18:15,2026-02-22,2026,2,22,18,15,18:15,6,Sunday,1,8,745,73,7,-0.9978589232386036,0.06540312923014237,-0.9749279121818236,-0.2225209339563146,25.7867,38.7533,12.7,68,6.9,0.0,0.0,14.4,0
747,2026-02-22 18:30,2026-02-22,2026,2,22,18,30,18:30,6,Sunday,1,8,746,74,7,-0.9914448613738105,0.13052619222005127,-0.9749279121818236,-0.2225209339563146,25.8167,40.2233,12.6,70,7.3,0.0,0.0,14.8,0
748,2026-02-22 18:45,2026-02-22,2026,2,22,18,45,18:45,6,Sunday,1,8,747,75,7,-0.9807852804032304,0.1950903220161283,-0.9749279121818236,-0.2225209339563146,25.8167,41.36,12.5,72,7.6,0.0,0.0,15.5,0
749,2026-02-22 19:00,2026-02-22,2026,2,22,19,0,19:00,6,Sunday,1,8,748,76,7,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,25.7933,42.1167,12.3,74,7.8,0.0,0.0,15.8,0
750,2026-02-22 19:15,2026-02-22,2026,2,22,19,15,19:15,6,Sunday,1,8,749,77,7,-0.9469301294951057,0.3214394653031615,-0.9749279121818236,-0.2225209339563146,25.7933,42.82,12.1,76,8.0,0.0,0.0,15.8,0
751,2026-02-22 19:30,2026-02-22,2026,2,22,19,30,19:30,6,Sunday,1,8,750,78,7,-0.923879532511287,0.38268343236508917,-0.9749279121818236,-0.2225209339563146,25.7933,43.4633,11.9,78,8.2,0.0,0.0,15.8,0
752,2026-02-22 19:45,2026-02-22,2026,2,22,19,45,19:45,6,Sunday,1,8,751,79,7,-0.8968727415326885,0.442288690219001,-0.9749279121818236,-0.2225209339563146,25.8033,44.0433,11.6,80,8.3,0.0,0.0,15.5,0
753,2026-02-22 20:00,2026-02-22,2026,2,22,20,0,20:00,6,Sunday,1,8,752,80,7,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,25.8233,44.4733,11.4,81,8.3,0.0,0.0,15.5,0
754,2026-02-22 20:15,2026-02-22,2026,2,22,20,15,20:15,6,Sunday,1,8,753,81,7,-0.8314696123025455,0.5555702330196018,-0.9749279121818236,-0.2225209339563146,25.8467,44.7333,11.2,82,8.3,0.0,0.0,15.5,0
755,2026-02-22 20:30,2026-02-22,2026,2,22,20,30,20:30,6,Sunday,1,8,754,82,7,-0.7933533402912357,0.6087614290087199,-0.9749279121818236,-0.2225209339563146,25.8967,45.03,11.1,82,8.1,0.0,0.0,15.5,0
756,2026-02-22 20:45,2026-02-22,2026,2,22,20,45,20:45,6,Sunday,1,8,755,83,7,-0.7518398074789772,0.6593458151000691,-0.9749279121818236,-0.2225209339563146,25.8867,45.3633,10.9,82,8.0,0.0,0.0,15.8,0
757,2026-02-22 21:00,2026-02-22,2026,2,22,21,0,21:00,6,Sunday,1,8,756,84,7,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,25.8733,45.5133,10.8,82,7.8,0.0,0.0,15.8,0
758,2026-02-22 21:15,2026-02-22,2026,2,22,21,15,21:15,6,Sunday,1,8,757,85,7,-0.6593458151000687,0.7518398074789775,-0.9749279121818236,-0.2225209339563146,25.87,45.5167,10.6,83,7.9,0.0,0.0,16.2,0
759,2026-02-22 21:30,2026-02-22,2026,2,22,21,30,21:30,6,Sunday,1,8,758,86,7,-0.6087614290087209,0.7933533402912349,-0.9749279121818236,-0.2225209339563146,25.79,45.46,10.5,84,7.9,0.0,0.0,16.6,0
760,2026-02-22 21:45,2026-02-22,2026,2,22,21,45,21:45,6,Sunday,1,8,759,87,7,-0.555570233019603,0.8314696123025448,-0.9749279121818236,-0.2225209339563146,25.6167,44.95,10.3,85,7.9,0.0,0.0,16.6,0
761,2026-02-22 22:00,2026-02-22,2026,2,22,22,0,22:00,6,Sunday,1,8,760,88,7,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,25.7533,45.35,10.2,85,7.8,0.0,0.0,16.6,0
762,2026-02-22 22:15,2026-02-22,2026,2,22,22,15,22:15,6,Sunday,1,8,761,89,7,-0.4422886902190014,0.8968727415326883,-0.9749279121818236,-0.2225209339563146,25.7967,45.87,10.1,85,7.7,0.0,0.0,15.8,0
763,2026-02-22 22:30,2026-02-22,2026,2,22,22,30,22:30,6,Sunday,1,8,762,90,7,-0.38268343236508956,0.9238795325112868,-0.9749279121818236,-0.2225209339563146,25.8133,45.8667,10.0,84,7.5,0.0,0.0,14.4,0
764,2026-02-22 22:45,2026-02-22,2026,2,22,22,45,22:45,6,Sunday,1,8,763,91,7,-0.32143946530316186,0.9469301294951056,-0.9749279121818236,-0.2225209339563146,25.82,45.72,9.9,84,7.4,0.0,0.0,13.3,0
765,2026-02-22 23:00,2026-02-22,2026,2,22,23,0,23:00,6,Sunday,1,8,764,92,7,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,25.7967,45.6267,9.9,83,7.1,0.0,0.0,12.6,0
766,2026-02-22 23:15,2026-02-22,2026,2,22,23,15,23:15,6,Sunday,1,8,765,93,7,-0.19509032201612872,0.9807852804032303,-0.9749279121818236,-0.2225209339563146,25.7867,45.46,9.8,83,7.0,0.0,0.0,13.0,0
767,2026-02-22 23:30,2026-02-22,2026,2,22,23,30,23:30,6,Sunday,1,8,766,94,7,-0.13052619222005168,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,25.8,45.4167,9.7,82,6.8,0.0,0.0,14.0,0
768,2026-02-22 23:45,2026-02-22,2026,2,22,23,45,23:45,6,Sunday,1,8,767,95,7,-0.0654031292301428,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,25.9967,49.16,9.6,82,6.7,0.0,0.0,15.1,0
769,2026-02-23 00:00,2026-02-23,2026,2,23,0,0,00:00,0,Monday,0,9,768,0,8,0.0,1.0,-0.7818314824680299,0.6234898018587334,26.11,53.1467,9.5,82,6.6,0.0,0.0,15.8,0
770,2026-02-23 00:15,2026-02-23,2026,2,23,0,15,00:15,0,Monday,0,9,769,1,8,0.06540312923014306,0.9978589232386035,-0.7818314824680299,0.6234898018587334,26.02,53.28,9.4,82,6.5,0.0,0.0,15.8,0
771,2026-02-23 00:30,2026-02-23,2026,2,23,0,30,00:30,0,Monday,0,9,770,2,8,0.13052619222005157,0.9914448613738104,-0.7818314824680299,0.6234898018587334,25.9433,52.5633,9.4,81,6.3,0.0,0.0,15.5,0
772,2026-02-23 00:45,2026-02-23,2026,2,23,0,45,00:45,0,Monday,0,9,771,3,8,0.19509032201612825,0.9807852804032304,-0.7818314824680299,0.6234898018587334,25.9033,51.52,9.3,81,6.3,0.0,0.0,15.1,0
773,2026-02-23 01:00,2026-02-23,2026,2,23,1,0,01:00,0,Monday,0,9,772,4,8,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,25.88,50.3,9.3,81,6.2,0.0,0.0,14.8,0
774,2026-02-23 01:15,2026-02-23,2026,2,23,1,15,01:15,0,Monday,0,9,773,5,8,0.3214394653031616,0.9469301294951057,-0.7818314824680299,0.6234898018587334,25.9,49.27,9.3,81,6.2,0.0,0.0,14.8,0
775,2026-02-23 01:30,2026-02-23,2026,2,23,1,30,01:30,0,Monday,0,9,774,6,8,0.3826834323650898,0.9238795325112867,-0.7818314824680299,0.6234898018587334,25.8733,48.3367,9.3,81,6.2,0.0,0.0,15.1,0
776,2026-02-23 01:45,2026-02-23,2026,2,23,1,45,01:45,0,Monday,0,9,775,7,8,0.44228869021900125,0.8968727415326884,-0.7818314824680299,0.6234898018587334,25.8633,47.6533,9.3,81,6.2,0.0,0.0,15.5,0
777,2026-02-23 02:00,2026-02-23,2026,2,23,2,0,02:00,0,Monday,0,9,776,8,8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,25.86,46.8733,9.3,81,6.2,0.0,0.0,15.8,0
778,2026-02-23 02:15,2026-02-23,2026,2,23,2,15,02:15,0,Monday,0,9,777,9,8,0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,25.8567,46.2433,9.3,81,6.2,0.0,0.0,16.6,0
779,2026-02-23 02:30,2026-02-23,2026,2,23,2,30,02:30,0,Monday,0,9,778,10,8,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,25.8367,45.4433,9.3,82,6.4,0.0,0.0,17.6,0
780,2026-02-23 02:45,2026-02-23,2026,2,23,2,45,02:45,0,Monday,0,9,779,11,8,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,25.74,45.01,9.2,82,6.3,0.0,0.0,18.4,0
781,2026-02-23 03:00,2026-02-23,2026,2,23,3,0,03:00,0,Monday,0,9,780,12,8,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,25.7233,44.3133,9.2,82,6.3,0.0,0.0,19.1,0
782,2026-02-23 03:15,2026-02-23,2026,2,23,3,15,03:15,0,Monday,0,9,781,13,8,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,25.6767,43.59,9.2,82,6.3,0.0,0.0,19.4,0
783,2026-02-23 03:30,2026-02-23,2026,2,23,3,30,03:30,0,Monday,0,9,782,14,8,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,25.67,43.65,9.2,82,6.3,0.0,0.0,19.4,0
784,2026-02-23 03:45,2026-02-23,2026,2,23,3,45,03:45,0,Monday,0,9,783,15,8,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,25.6033,44.0267,9.2,81,6.1,0.0,0.0,19.4,0
785,2026-02-23 04:00,2026-02-23,2026,2,23,4,0,04:00,0,Monday,0,9,784,16,8,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,25.5433,44.0233,9.2,81,6.1,0.0,0.0,19.4,0
786,2026-02-23 04:15,2026-02-23,2026,2,23,4,15,04:15,0,Monday,0,9,785,17,8,0.8968727415326884,0.44228869021900125,-0.7818314824680299,0.6234898018587334,25.57,43.8433,9.1,81,6.1,0.0,0.0,19.4,0
787,2026-02-23 04:30,2026-02-23,2026,2,23,4,30,04:30,0,Monday,0,9,786,18,8,0.9238795325112867,0.38268343236508984,-0.7818314824680299,0.6234898018587334,25.5733,43.5867,9.1,81,6.0,0.0,0.0,19.4,0
788,2026-02-23 04:45,2026-02-23,2026,2,23,4,45,04:45,0,Monday,0,9,787,19,8,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,25.53,43.5033,9.0,81,6.0,0.0,0.0,19.4,0
789,2026-02-23 05:00,2026-02-23,2026,2,23,5,0,05:00,0,Monday,0,9,788,20,8,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,25.4667,43.49,9.0,81,5.9,0.0,0.0,19.4,0
790,2026-02-23 05:15,2026-02-23,2026,2,23,5,15,05:15,0,Monday,0,9,789,21,8,0.9807852804032304,0.19509032201612833,-0.7818314824680299,0.6234898018587334,25.4833,43.46,8.9,81,5.9,0.0,0.0,19.4,0
791,2026-02-23 05:30,2026-02-23,2026,2,23,5,30,05:30,0,Monday,0,9,790,22,8,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,25.46,43.45,8.9,82,6.0,0.0,0.0,19.8,0
792,2026-02-23 05:45,2026-02-23,2026,2,23,5,45,05:45,0,Monday,0,9,791,23,8,0.9978589232386035,0.06540312923014327,-0.7818314824680299,0.6234898018587334,25.43,43.2567,8.9,82,6.0,0.0,0.0,20.2,0
793,2026-02-23 06:00,2026-02-23,2026,2,23,6,0,06:00,0,Monday,0,9,792,24,8,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,25.4567,43.0667,8.9,82,6.0,0.0,0.0,20.2,0
794,2026-02-23 06:15,2026-02-23,2026,2,23,6,15,06:15,0,Monday,0,9,793,25,8,0.9978589232386035,-0.06540312923014314,-0.7818314824680299,0.6234898018587334,25.4633,43.1467,8.9,81,5.9,0.0,0.0,20.2,0
795,2026-02-23 06:30,2026-02-23,2026,2,23,6,30,06:30,0,Monday,0,9,794,26,8,0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,25.4433,43.03,9.0,81,5.9,0.0,0.0,20.2,0
796,2026-02-23 06:45,2026-02-23,2026,2,23,6,45,06:45,0,Monday,0,9,795,27,8,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,25.3867,42.84,9.0,80,5.8,0.0,0.0,20.2,0
797,2026-02-23 07:00,2026-02-23,2026,2,23,7,0,07:00,0,Monday,0,9,796,28,8,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,25.3967,42.8133,9.1,79,5.6,0.0,0.0,20.2,1
798,2026-02-23 07:15,2026-02-23,2026,2,23,7,15,07:15,0,Monday,0,9,797,29,8,0.9469301294951057,-0.3214394653031616,-0.7818314824680299,0.6234898018587334,25.41,42.7333,9.1,79,5.7,0.0,0.0,19.8,1
799,2026-02-23 07:30,2026-02-23,2026,2,23,7,30,07:30,0,Monday,0,9,798,30,8,0.9238795325112868,-0.3826834323650895,-0.7818314824680299,0.6234898018587334,25.39,42.6367,9.2,79,5.8,0.0,151.78,19.4,1
800,2026-02-23 07:45,2026-02-23,2026,2,23,7,45,07:45,0,Monday,0,9,799,31,8,0.8968727415326884,-0.44228869021900113,-0.7818314824680299,0.6234898018587334,25.3867,42.6267,9.3,79,5.8,0.0,749.6,19.1,1
801,2026-02-23 08:00,2026-02-23,2026,2,23,8,0,08:00,0,Monday,0,9,800,32,8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,25.4067,42.6533,9.4,79,5.9,0.0,900.0,18.7,1
802,2026-02-23 08:15,2026-02-23,2026,2,23,8,15,08:15,0,Monday,0,9,801,33,8,0.8314696123025451,-0.5555702330196023,-0.7818314824680299,0.6234898018587334,25.3967,42.7833,9.5,78,5.9,0.0,900.0,18.4,1
803,2026-02-23 08:30,2026-02-23,2026,2,23,8,30,08:30,0,Monday,0,9,802,34,8,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,25.39,42.8167,9.6,78,6.0,0.0,900.0,18.4,1
804,2026-02-23 08:45,2026-02-23,2026,2,23,8,45,08:45,0,Monday,0,9,803,35,8,0.7518398074789774,-0.6593458151000688,-0.7818314824680299,0.6234898018587334,25.4133,42.8667,9.7,77,5.9,0.0,900.0,18.0,1
805,2026-02-23 09:00,2026-02-23,2026,2,23,9,0,09:00,0,Monday,0,9,804,36,8,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,25.3733,42.5833,9.9,76,5.9,0.0,479.93,18.0,1
806,2026-02-23 09:15,2026-02-23,2026,2,23,9,15,09:15,0,Monday,0,9,805,37,8,0.659345815100069,-0.7518398074789773,-0.7818314824680299,0.6234898018587334,24.87,40.09,10.1,75,5.9,0.0,0.0,18.0,1
807,2026-02-23 09:30,2026-02-23,2026,2,23,9,30,09:30,0,Monday,0,9,806,38,8,0.6087614290087209,-0.793353340291235,-0.7818314824680299,0.6234898018587334,24.8433,38.5167,10.3,75,6.1,0.0,0.0,18.4,1
808,2026-02-23 09:45,2026-02-23,2026,2,23,9,45,09:45,0,Monday,0,9,807,39,8,0.5555702330196025,-0.831469612302545,-0.7818314824680299,0.6234898018587334,24.9067,38.7533,10.5,74,6.1,0.0,0.0,18.7,1
